20	50
2	180
0	0
1	175
0	0
0	0
3	110
0	0
2	151
0	0
4	108
0	0
0	0
0	0
14	52
23	40
35	32
1	274
0	0
0	0
4	137
11	73
28	46
0	0
30	33
0	0
6	97
37	28
8	94
0	0
0	0
0	0
83	13
2	214
0	0
4	83
0	0
96	12
20	45
76	14
4	159
41	33
0	0
3	156
42	23
0	0
0	0
0	0
20	59
10	85
3	133
19	44
53	19
0	0
17	69
56	21
13	57
14	86
0	0
0	0
0	0
37	30
0	0
44	34
12	67
0	0
76	16
0	0
37	30
0	0
0	0
17	51
0	0
4	129
0	0
17	65
54	23
2	223
64	18
5	126
0	0
44	27
53	21
59	20
60	21
28	46
24	35
4	167
0	0
0	0
26	45
0	0
69	17
0	0
0	0
2	136
0	0
0	0
8	96
8	120
0	0
19	50
15	72
0	0
0	0
0	0
0	0
11	66
2	221
25	42
27	34
0	0
98	12
30	39
43	25
72	17
0	0
97	11
95	11
0	0
73	16
1	268
0	0
0	0
82	15
0	0
0	0
0	0
70	19
0	0
1	159
0	0
31	37
2	238
2	288
0	0
0	0
0	0
60	20
0	0
0	0
0	0
10	67
51	24
0	0
0	0
45	29
12	61
52	21
0	0
0	0
18	46
0	0
0	0
66	19
94	11
34	29
4	103
0	0
80	15
64	20
0	0
1	180
0	0
0	0
10	119
9	90
6	127
9	92
39	30
0	0
0	0
0	0
0	0
27	37
0	0
0	0
0	0
0	0
0	0
12	77
0	0
17	45
0	0
73	14
49	23
0	0
1	412
16	49
4	154
25	38
100	13
35	35
13	69
0	0
0	0
32	38
2	148
0	0
58	19
52	22
0	0
4	155
39	27
0	0
0	0
19	50
13	70
0	0
28	40
7	77
91	10
0	0
3	166
0	0
0	0
99	11
0	0
7	91
7	97
12	62
4	130
0	0
0	0
0	0
4	199
3	181
6	123
0	0
19	50
0	0
0	0
40	26
0	0
52	23
0	0
26	38
0	0
0	0
7	101
34	36
2	172
1	232
0	0
39	27
0	0
28	37
38	31
21	47
11	87
18	44
21	39
3	158
100	11
7	123
3	181
0	0
0	0
42	31
8	120
0	0
0	0
32	39
0	0
5	106
18	75
2	171
25	40
0	0
0	0
0	0
0	0
0	0
0	0
14	74
30	31
13	51
1	221
55	22
1	152
11	82
3	191
10	84
14	70
0	0
53	18
0	0
0	0
0	0
0	0
19	46
9	76
16	60
16	51
0	0
0	0
11	64
11	64
36	36
97	10
0	0
15	50
4	169
0	0
0	0
63	21
0	0
12	66
7	86
60	17
1	170
20	48
0	0
0	0
2	148
29	37
5	107
32	37
1	269
40	27
0	0
11	77
0	0
48	24
22	38
47	24
0	0
0	0
4	112
0	0
5	107
0	0
0	0
0	0
0	0
0	0
28	35
28	46
0	0
0	0
70	15
20	45
71	15
15	53
82	14
60	20
80	13
9	95
1	187
0	0
50	25
18	67
64	16
6	89
0	0
1	158
2	165
0	0
5	81
0	0
0	0
2	144
67	17
9	80
0	0
0	0
0	0
0	0
88	13
0	0
91	12
23	45
0	0
14	63
5	138
0	0
25	38
0	0
0	0
15	62
0	0
92	11
19	41
0	0
0	0
30	28
0	0
0	0
0	0
50	25
0	0
0	0
0	0
0	0
56	20
17	46
0	0
23	52
0	0
24	44
0	0
0	0
80	16
0	0
9	101
50	25
0	0
18	49
16	54
0	0
88	13
14	67
0	0
38	28
11	72
43	23
0	0
0	0
0	0
9	106
3	176
2	187
80	15
5	108
19	48
0	0
0	0
3	121
0	0
0	0
0	0
37	34
22	43
0	0
3	164
12	78
0	0
5	101
0	0
3	123
8	70
8	100
0	0
45	29
2	133
0	0
0	0
53	22
0	0
0	0
0	0
10	72
11	70
0	0
0	0
73	15
23	37
23	43
0	0
54	22
15	62
71	15
6	80
0	0
0	0
2	239
10	82
15	45
11	85
2	161
20	37
12	70
65	21
0	0
0	0
2	147
0	0
0	0
69	19
0	0
0	0
5	84
0	0
18	58
0	0
11	81
3	148
0	0
0	0
97	11
16	53
20	57
75	16
0	0
46	22
0	0
25	46
1	192
16	53
6	114
22	50
0	0
61	23
0	0
75	14
12	84
10	84
37	28
3	173
0	0
1	141
72	15
100	12
62	17
6	150
24	51
12	67
93	9
0	0
21	44
3	157
21	48
0	0
10	89
0	0
64	15
41	28
8	75
26	32
69	18
10	50
0	0
41	27
6	93
40	32
0	0
0	0
0	0
46	25
0	0
1	177
34	35
0	0
0	0
11	71
0	0
7	109
18	57
27	41
0	0
37	30
38	31
0	0
98	12
64	19
0	0
0	0
30	39
1	148
2	181
64	18
0	0
0	0
4	121
99	10
43	28
99	10
0	0
30	37
94	12
0	0
0	0
0	0
0	0
28	38
0	0
6	82
0	0
0	0
56	22
0	0
3	157
1	279
77	19
6	122
0	0
13	60
4	117
29	37
0	0
62	17
6	107
7	112
2	108
81	15
0	0
58	20
9	66
0	0
0	0
0	0
0	0
71	18
32	36
0	0
0	0
1	199
37	34
6	131
0	0
4	120
35	31
71	16
58	20
0	0
100	10
0	0
0	0
10	56
46	26
0	0
48	25
33	30
0	0
0	0
0	0
0	0
0	0
8	89
2	148
0	0
0	0
0	0
0	0
22	42
76	15
0	0
6	113
43	31
0	0
7	96
0	0
0	0
0	0
5	104
75	17
17	46
0	0
0	0
0	0
35	24
0	0
69	18
0	0
12	67
13	64
11	76
2	140
0	0
43	24
74	14
20	55
0	0
79	15
0	0
0	0
32	30
88	15
5	113
6	98
0	0
2	138
6	79
11	79
0	0
91	14
73	15
15	58
3	135
45	26
5	86
0	0
1	189
0	0
33	26
10	76
0	0
10	58
100	12
51	22
0	0
0	0
0	0
4	140
10	68
67	18
8	105
0	0
10	71
58	19
6	117
0	0
0	0
4	180
0	0
0	0
0	0
57	21
1	194
31	35
0	0
12	63
11	80
10	81
0	0
0	0
0	0
1	142
0	0
0	0
0	0
0	0
0	0
3	184
18	52
0	0
0	0
18	51
64	15
0	0
0	0
83	12
12	81
1	185
11	67
1	235
75	16
64	18
70	19
22	42
17	59
27	39
23	44
10	71
0	0
0	0
0	0
4	125
2	141
0	0
46	23
54	19
0	0
0	0
0	0
0	0
52	22
7	68
28	34
0	0
0	0
8	94
99	11
0	0
0	0
20	48
0	0
0	0
16	61
99	11
78	14
28	31
0	0
40	24
0	0
0	0
0	0
91	13
9	76
0	0
0	0
1	170
83	16
0	0
87	12
46	30
81	17
38	31
0	0
11	83
0	0
8	74
58	20
0	0
0	0
68	19
16	49
79	14
2	192
34	36
18	49
8	96
93	13
93	11
81	16
0	0
1	185
22	45
97	13
0	0
0	0
33	35
11	72
1	165
2	172
1	205
0	0
0	0
7	110
8	121
0	0
99	11
59	16
0	0
75	19
0	0
28	36
5	99
1	248
21	47
49	24
0	0
0	0
0	0
1	147
70	16
0	0
82	14
47	25
8	117
45	30
50	23
0	0
13	72
36	31
14	70
7	87
5	99
5	96
20	37
88	17
16	62
6	117
5	98
0	0
0	0
88	12
17	67
0	0
0	0
78	16
1	280
16	62
8	101
98	12
28	43
64	18
6	89
0	0
0	0
8	99
0	0
2	198
0	0
0	0
23	47
8	102
0	0
0	0
5	125
0	0
0	0
4	122
0	0
6	141
3	161
0	0
26	45
8	121
3	113
96	13
11	89
23	49
0	0
71	18
41	26
0	0
0	0
0	0
1	209
0	0
0	0
0	0
66	16
0	0
0	0
0	0
0	0
0	0
0	0
9	82
0	0
47	20
11	79
5	112
0	0
3	164
0	0
62	17
21	47
0	0
1	121
7	122
16	61
0	0
85	12
44	21
21	44
88	12
5	129
90	12
11	58
0	0
0	0
0	0
0	0
0	0
2	122
67	15
50	18
64	18
0	0
0	0
27	37
27	47
0	0
95	12
76	12
0	0
0	0
0	0
8	125
0	0
0	0
78	14
73	19
1	303
0	0
2	226
2	289
0	0
5	92
1	178
0	0
14	60
3	157
0	0
54	27
8	96
15	60
0	0
84	13
1	158
2	249
0	0
30	41
0	0
52	27
4	169
0	0
1	177
0	0
0	0
5	115
96	11
15	61
59	20
27	37
4	113
25	39
9	86
0	0
30	37
0	0
65	18
61	19
4	132
22	44
8	74
52	22
15	62
71	14
0	0
6	103
39	30
24	39
31	30
6	108
0	0
11	71
57	19
7	93
0	0
0	0
44	27
41	28
95	10
51	25
0	0
49	20
7	85
56	19
0	0
0	0
0	0
0	0
13	61
0	0
30	29
49	23
0	0
5	95
73	17
0	0
0	0
0	0
0	0
0	0
12	86
0	0
0	0
94	14
38	24
0	0
0	0
0	0
0	0
0	0
2	325
27	42
5	117
1	231
0	0
0	0
0	0
0	0
0	0
0	0
79	14
0	0
3	142
8	81
38	30
62	17
4	124
0	0
0	0
0	0
0	0
0	0
31	32
62	16
88	13
0	0
0	0
58	23
23	49
29	37
1	261
0	0
78	15
0	0
0	0
6	84
5	98
2	254
1	264
7	100
10	112
2	135
9	84
1	263
53	25
47	23
66	17
0	0
0	0
32	34
0	0
0	0
68	15
0	0
19	54
0	0
74	14
95	11
0	0
53	19
1	139
10	89
0	0
63	22
2	175
4	117
41	26
1	273
1	212
0	0
14	59
0	0
0	0
5	89
0	0
64	22
0	0
6	95
52	22
14	61
43	24
0	0
4	202
26	44
4	92
9	85
0	0
8	86
0	0
7	115
26	34
9	88
16	53
0	0
0	0
0	0
0	0
0	0
2	188
6	119
0	0
0	0
96	12
13	71
0	0
0	0
5	143
72	17
7	142
2	137
65	18
3	144
0	0
0	0
60	20
5	119
67	18
0	0
0	0
0	0
70	16
43	25
0	0
1	202
9	51
0	0
2	197
3	113
0	0
0	0
22	47
0	0
85	15
13	63
89	16
50	28
0	0
0	0
0	0
6	97
6	66
69	18
19	53
4	167
18	55
91	16
0	0
47	28
22	42
0	0
9	83
1	164
10	90
16	55
9	63
38	27
22	45
5	93
13	54
0	0
38	27
0	0
1	148
5	103
0	0
7	77
0	0
7	80
0	0
0	0
0	0
10	55
17	39
71	15
54	24
7	135
0	0
0	0
1	212
1	207
6	127
0	0
10	87
1	258
0	0
0	0
6	102
12	72
0	0
0	0
90	12
0	0
1	175
81	14
0	0
67	20
10	102
0	0
78	16
46	27
2	222
2	158
72	16
0	0
3	144
0	0
0	0
41	26
0	0
53	26
79	14
0	0
0	0
72	16
0	0
0	0
21	47
37	29
2	219
56	20
2	209
0	0
10	77
2	245
11	82
0	0
40	26
3	145
0	0
0	0
0	0
0	0
41	26
15	51
0	0
1	318
19	50
30	32
0	0
43	32
68	15
82	14
85	15
26	39
17	68
0	0
1	160
0	0
6	101
0	0
0	0
0	0
45	27
0	0
0	0
0	0
71	15
42	29
0	0
3	162
0	0
0	0
0	0
57	17
0	0
1	229
0	0
0	0
0	0
0	0
63	17
0	0
0	0
0	0
0	0
0	0
0	0
16	61
26	48
4	147
6	109
27	46
99	12
20	54
7	106
0	0
0	0
24	35
47	24
0	0
20	64
96	9
0	0
0	0
4	122
17	55
4	135
0	0
19	50
0	0
0	0
9	55
16	62
0	0
0	0
8	98
2	219
3	121
0	0
0	0
0	0
60	19
9	84
0	0
86	15
0	0
3	136
6	79
0	0
21	60
15	61
31	31
33	40
0	0
64	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	185
18	41
0	0
0	0
18	53
88	10
1	290
35	34
0	0
72	17
45	28
0	0
0	0
54	23
14	65
23	46
72	17
95	13
0	0
0	0
24	41
6	97
0	0
93	14
55	20
44	26
2	280
0	0
7	96
0	0
0	0
96	10
2	167
12	53
0	0
24	40
31	35
2	259
54	23
35	27
10	76
59	17
26	39
78	15
10	81
21	42
4	106
17	56
2	188
10	93
27	40
29	41
5	144
60	17
22	49
0	0
4	140
0	0
25	41
0	0
0	0
30	42
77	15
0	0
81	14
39	30
10	80
16	55
1	321
0	0
3	134
8	76
1	238
0	0
1	208
52	22
4	102
10	88
35	29
89	15
0	0
35	32
52	25
21	38
1	198
0	0
14	57
1	161
0	0
0	0
0	0
2	236
3	177
0	0
45	21
12	60
97	13
0	0
3	142
35	29
86	11
0	0
11	80
0	0
32	33
5	98
5	108
1	333
0	0
58	20
2	171
49	26
20	40
81	15
18	54
83	12
1	243
0	0
0	0
11	74
1	323
0	0
0	0
71	18
8	94
48	31
0	0
0	0
18	59
0	0
0	0
2	183
24	36
16	45
0	0
6	102
0	0
0	0
3	137
58	19
5	165
5	104
0	0
0	0
18	49
0	0
1	177
4	125
0	0
2	230
100	11
0	0
0	0
37	32
3	136
22	44
45	27
0	0
11	76
13	50
0	0
0	0
78	16
6	95
3	127
0	0
30	37
35	28
17	64
0	0
13	86
52	23
6	124
60	18
27	36
13	75
26	37
24	44
0	0
33	37
44	23
1	154
0	0
0	0
0	0
36	29
0	0
0	0
0	0
80	17
22	45
0	0
18	48
18	55
27	36
0	0
5	88
0	0
0	0
0	0
2	164
87	15
0	0
0	0
3	116
45	23
2	168
13	55
5	145
0	0
55	24
49	18
6	121
36	35
2	181
0	0
91	13
2	161
0	0
1	192
7	94
60	21
0	0
45	29
0	0
0	0
21	46
9	99
4	148
2	156
10	88
0	0
73	15
0	0
0	0
0	0
94	11
1	187
0	0
0	0
28	41
0	0
98	10
30	40
0	0
0	0
5	127
0	0
0	0
1	225
7	98
15	65
31	29
13	72
27	36
81	13
42	33
24	40
0	0
9	88
19	55
6	117
17	60
23	38
4	118
0	0
78	16
16	63
0	0
12	76
0	0
84	17
49	31
0	0
20	45
11	83
0	0
0	0
94	10
0	0
59	19
2	200
3	113
83	14
0	0
51	21
25	41
0	0
6	121
0	0
0	0
0	0
1	250
3	131
0	0
10	91
62	19
13	73
0	0
34	35
16	51
36	34
0	0
9	83
57	20
32	30
7	76
67	17
12	64
79	14
7	106
0	0
57	20
10	99
0	0
26	47
61	21
0	0
0	0
75	14
0	0
23	55
79	16
61	17
57	18
78	16
10	99
66	18
0	0
0	0
49	23
0	0
0	0
24	42
88	13
13	70
2	248
96	11
1	118
0	0
0	0
1	219
95	14
0	0
60	17
21	42
40	33
52	27
64	17
10	55
0	0
0	0
92	13
0	0
67	18
6	148
0	0
2	153
74	15
28	32
0	0
7	104
40	26
68	18
11	72
53	25
0	0
0	0
6	126
0	0
0	0
0	0
33	39
14	77
12	74
38	29
0	0
63	16
0	0
0	0
0	0
32	33
15	62
0	0
22	51
20	46
2	210
21	46
0	0
5	124
0	0
0	0
0	0
0	0
13	63
0	0
33	34
7	72
0	0
0	0
6	115
43	29
0	0
0	0
87	13
0	0
72	18
25	37
0	0
27	42
0	0
0	0
0	0
0	0
10	79
0	0
0	0
0	0
6	107
0	0
3	126
33	35
0	0
0	0
1	278
6	101
0	0
0	0
32	34
3	152
26	33
0	0
0	0
18	51
0	0
14	69
6	110
0	0
1	159
2	224
4	112
26	45
0	0
77	14
11	56
7	108
79	15
4	147
0	0
0	0
25	40
0	0
1	218
8	102
0	0
15	64
6	116
5	112
0	0
1	207
59	20
0	0
0	0
29	37
0	0
89	13
0	0
0	0
2	155
0	0
0	0
0	0
38	24
81	15
0	0
9	95
17	63
35	42
46	24
0	0
41	31
42	29
80	15
0	0
42	25
15	53
0	0
0	0
0	0
0	0
1	203
0	0
2	192
0	0
84	14
13	62
3	218
6	113
7	82
1	274
16	63
0	0
27	36
18	52
2	158
0	0
0	0
85	16
11	80
0	0
0	0
0	0
16	59
18	51
18	57
0	0
35	33
7	80
0	0
7	77
24	41
16	61
15	44
0	0
1	241
6	94
0	0
4	160
4	177
0	0
77	15
0	0
9	92
2	172
35	31
16	51
48	24
1	201
0	0
17	59
27	47
0	0
0	0
6	127
34	33
0	0
47	27
74	13
0	0
98	9
0	0
4	112
49	23
0	0
1	206
41	31
0	0
91	12
10	92
0	0
0	0
0	0
0	0
68	14
79	14
61	17
0	0
83	15
4	193
11	76
74	16
43	26
5	104
15	57
30	34
5	114
0	0
1	119
0	0
0	0
2	151
0	0
0	0
0	0
1	151
99	12
0	0
33	35
12	73
22	47
10	98
26	42
28	35
9	66
0	0
84	15
8	90
0	0
28	37
29	34
0	0
75	17
0	0
37	30
0	0
0	0
0	0
0	0
3	170
15	58
0	0
18	57
0	0
11	82
3	166
92	13
0	0
17	45
2	187
0	0
2	240
0	0
6	113
79	14
0	0
51	22
0	0
6	111
9	79
0	0
20	46
0	0
1	220
0	0
0	0
17	49
0	0
0	0
11	61
4	177
0	0
0	0
4	145
0	0
14	56
0	0
0	0
21	38
11	78
7	89
8	114
1	162
18	66
0	0
2	206
92	10
0	0
0	0
0	0
56	21
17	60
0	0
0	0
3	205
39	32
62	16
2	216
66	17
0	0
8	78
0	0
1	268
55	20
69	15
10	77
5	135
0	0
74	16
0	0
0	0
0	0
0	0
35	29
28	38
42	22
0	0
0	0
0	0
33	34
0	0
40	33
47	23
0	0
30	39
28	42
18	42
0	0
0	0
0	0
6	109
3	145
60	18
69	18
25	50
0	0
26	49
4	114
0	0
0	0
14	59
0	0
0	0
22	39
0	0
11	72
31	47
0	0
10	83
0	0
31	37
1	227
7	77
68	21
24	40
0	0
0	0
0	0
25	40
16	47
13	55
0	0
0	0
3	134
95	10
13	68
0	0
5	83
0	0
0	0
74	14
18	52
56	22
0	0
0	0
0	0
0	0
0	0
0	0
88	12
43	28
4	160
21	42
2	180
25	46
13	76
0	0
75	13
1	223
4	161
0	0
0	0
0	0
2	277
11	60
6	112
8	86
4	139
0	0
7	85
42	28
0	0
63	16
5	158
53	19
0	0
0	0
0	0
0	0
0	0
30	37
0	0
83	13
2	204
5	126
0	0
6	116
8	89
0	0
22	48
0	0
58	21
3	143
69	16
42	32
47	29
37	31
83	13
32	32
70	20
0	0
24	38
16	47
0	0
35	33
81	16
21	49
25	41
31	40
13	68
58	21
0	0
0	0
26	42
0	0
71	15
0	0
78	15
65	18
37	30
16	48
6	97
0	0
0	0
5	119
45	28
12	90
0	0
0	0
0	0
37	28
57	23
13	58
0	0
0	0
2	204
0	0
42	26
10	91
93	14
0	0
0	0
43	28
0	0
0	0
98	11
0	0
73	18
0	0
0	0
72	16
0	0
15	64
8	101
11	62
14	61
0	0
6	92
0	0
23	44
53	25
11	102
66	18
0	0
50	25
25	44
5	122
0	0
21	50
69	17
0	0
17	51
0	0
66	17
28	49
0	0
92	14
90	11
7	104
8	81
7	66
0	0
51	26
65	15
2	169
28	37
0	0
1	242
7	76
71	14
15	52
58	25
8	105
6	103
0	0
0	0
0	0
17	64
0	0
0	0
40	31
16	50
0	0
0	0
0	0
10	68
100	9
39	26
0	0
17	49
11	74
66	23
1	159
0	0
0	0
99	11
0	0
6	114
0	0
22	42
0	0
0	0
8	85
16	52
0	0
0	0
0	0
0	0
85	14
0	0
45	25
6	160
0	0
0	0
0	0
52	23
0	0
80	15
7	98
27	41
0	0
49	22
0	0
72	19
8	108
0	0
16	59
98	11
5	95
6	88
0	0
6	101
21	53
3	170
5	142
8	107
67	16
74	16
0	0
0	0
25	39
11	74
28	39
0	0
3	151
57	23
0	0
15	54
5	84
24	36
4	165
14	63
76	16
23	53
9	77
100	11
0	0
20	49
0	0
30	34
0	0
0	0
2	165
0	0
21	43
5	112
17	53
0	0
0	0
2	321
0	0
1	168
94	11
0	0
12	83
0	0
0	0
0	0
7	89
3	127
0	0
0	0
3	166
0	0
0	0
9	81
24	48
0	0
15	62
83	14
0	0
52	24
1	239
34	35
0	0
13	60
36	31
67	18
91	12
52	24
3	170
0	0
92	11
0	0
62	19
45	28
0	0
31	35
0	0
10	67
19	47
0	0
0	0
0	0
45	29
5	109
44	29
0	0
0	0
43	23
2	159
0	0
31	35
0	0
0	0
0	0
8	94
35	29
9	96
0	0
6	155
86	13
39	27
0	0
50	21
0	0
0	0
97	12
0	0
0	0
0	0
23	41
3	135
0	0
0	0
0	0
85	14
10	97
0	0
27	32
3	181
2	301
0	0
29	48
16	57
3	116
12	74
0	0
5	119
12	62
0	0
8	81
82	13
53	26
0	0
73	17
0	0
8	89
0	0
43	25
7	91
0	0
1	167
0	0
0	0
24	47
1	259
10	86
1	201
4	195
65	18
0	0
94	8
0	0
33	35
19	51
13	57
9	75
0	0
11	75
79	14
0	0
0	0
0	0
37	31
14	68
6	97
0	0
54	21
21	40
81	16
9	89
18	41
0	0
0	0
0	0
0	0
60	24
3	168
0	0
4	104
0	0
20	55
0	0
73	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	68
1	135
0	0
0	0
0	0
0	0
7	78
15	61
0	0
96	11
5	92
0	0
16	55
3	99
0	0
0	0
0	0
4	120
89	12
11	70
28	40
0	0
0	0
3	154
12	70
1	124
0	0
0	0
86	16
78	14
0	0
0	0
37	31
0	0
2	151
0	0
1	198
80	13
0	0
71	16
0	0
70	17
7	96
0	0
87	14
0	0
13	61
21	53
1	194
3	126
0	0
0	0
0	0
0	0
0	0
29	40
0	0
0	0
0	0
0	0
62	18
2	176
97	13
63	21
11	75
56	20
3	197
92	12
46	32
0	0
0	0
18	51
0	0
55	27
0	0
12	94
95	10
94	10
79	16
0	0
24	46
0	0
0	0
0	0
0	0
4	196
52	24
64	18
18	67
10	103
0	0
31	34
5	91
0	0
0	0
0	0
17	45
0	0
14	87
0	0
0	0
10	81
30	39
0	0
0	0
60	20
0	0
43	25
11	55
39	33
0	0
79	13
44	25
51	21
0	0
1	270
0	0
0	0
0	0
96	11
46	24
0	0
0	0
31	32
0	0
0	0
0	0
0	0
3	124
14	65
85	13
6	130
22	43
7	92
0	0
0	0
0	0
0	0
33	29
5	155
0	0
0	0
82	14
0	0
0	0
26	37
40	22
31	30
73	17
83	11
22	43
61	17
9	84
83	15
0	0
0	0
0	0
100	13
2	138
27	39
2	214
0	0
8	128
0	0
3	130
0	0
0	0
0	0
4	138
7	83
35	33
6	128
1	147
0	0
5	138
20	57
0	0
33	33
0	0
0	0
12	76
0	0
56	24
0	0
9	89
4	164
0	0
9	89
0	0
38	32
18	59
0	0
19	47
3	119
0	0
0	0
0	0
29	34
50	23
0	0
35	25
0	0
0	0
0	0
8	85
0	0
30	32
2	143
0	0
0	0
15	47
78	18
0	0
6	119
70	18
4	131
0	0
0	0
0	0
20	45
3	144
13	96
38	28
0	0
0	0
0	0
0	0
41	26
44	29
0	0
30	34
0	0
1	175
2	177
10	92
0	0
40	27
18	57
36	30
14	70
3	134
9	69
2	182
2	165
13	63
47	21
0	0
41	22
41	24
43	30
0	0
82	13
6	132
0	0
0	0
15	51
14	78
6	127
0	0
5	127
0	0
39	29
29	40
0	0
0	0
0	0
0	0
83	12
0	0
66	14
6	105
0	0
12	72
0	0
0	0
13	52
6	109
0	0
0	0
19	45
15	62
83	14
0	0
18	53
0	0
1	223
0	0
2	210
14	61
0	0
2	163
32	37
74	16
86	13
16	49
0	0
8	93
0	0
33	39
0	0
21	44
0	0
0	0
4	122
0	0
29	44
28	43
68	17
26	40
0	0
5	92
2	126
63	21
10	87
4	127
75	15
42	31
0	0
0	0
100	11
0	0
29	49
52	23
41	29
0	0
12	86
0	0
20	49
0	0
7	105
0	0
5	137
0	0
93	11
2	201
35	33
15	63
17	57
0	0
77	16
13	71
75	18
2	112
14	52
0	0
0	0
6	92
67	21
98	11
8	92
0	0
22	43
87	13
0	0
0	0
3	140
14	77
90	14
31	36
6	142
76	17
0	0
6	123
24	44
11	79
80	12
36	32
25	39
0	0
0	0
43	28
100	11
13	64
0	0
94	11
72	15
5	127
21	44
83	12
0	0
3	107
67	20
8	81
0	0
0	0
0	0
0	0
17	57
0	0
16	73
35	32
12	83
0	0
3	82
90	15
1	276
0	0
3	114
2	157
31	43
3	165
40	24
0	0
84	14
70	17
6	104
0	0
0	0
3	127
0	0
51	25
0	0
14	55
6	149
0	0
17	52
0	0
12	110
0	0
0	0
0	0
65	15
0	0
3	150
5	93
5	106
7	70
82	11
49	24
0	0
5	129
3	118
0	0
0	0
29	42
0	0
0	0
29	39
0	0
5	76
2	281
0	0
15	73
0	0
17	65
7	96
3	137
0	0
74	15
0	0
28	37
0	0
0	0
0	0
4	112
0	0
6	91
3	139
20	52
0	0
8	70
0	0
0	0
20	45
60	21
0	0
0	0
10	96
54	22
1	122
0	0
5	126
1	211
10	77
0	0
35	28
0	0
64	17
6	118
6	77
0	0
0	0
50	23
0	0
0	0
0	0
0	0
46	24
0	0
60	17
0	0
0	0
0	0
1	273
0	0
0	0
0	0
84	14
7	68
0	0
0	0
52	22
0	0
9	70
0	0
90	12
30	38
0	0
6	121
18	53
0	0
0	0
0	0
3	183
1	140
12	80
0	0
0	0
0	0
0	0
17	61
27	35
100	12
100	13
19	42
0	0
0	0
10	81
0	0
56	19
29	41
80	14
19	52
49	25
58	18
8	79
12	88
0	0
0	0
5	109
7	68
15	61
81	16
91	12
76	15
4	125
8	86
0	0
1	135
0	0
9	93
48	28
8	67
2	166
55	20
0	0
96	10
12	85
3	118
85	12
0	0
13	67
0	0
40	23
19	48
5	138
48	25
0	0
56	22
0	0
3	168
0	0
0	0
20	43
3	149
0	0
0	0
0	0
8	105
0	0
0	0
75	17
78	18
10	77
8	105
0	0
30	46
47	26
7	101
0	0
0	0
0	0
13	58
0	0
17	61
0	0
0	0
0	0
8	89
0	0
0	0
5	140
3	110
33	34
0	0
52	25
58	22
51	23
29	39
0	0
0	0
4	123
19	63
0	0
28	44
0	0
8	90
76	16
81	15
0	0
0	0
2	169
0	0
23	46
0	0
0	0
18	53
0	0
0	0
53	23
0	0
0	0
0	0
0	0
0	0
0	0
54	28
0	0
1	230
90	9
33	30
43	26
0	0
